idSeller	idSellerProduct	brandSeller	nameSeller	descriptionSeller	eanSeller	categorySeller
114	16798677	BOSCH	PRALNI STROJ BOSCH WAW24460EU	Pralni stroj z EcoSilence Drive motorjem, ob katerem lahko uživate v izjemno tihem delovanju in odlični vzdržljivosti. Stroj spada v energijski razred A+++ -30%, kar pomeni, da opere 30% varčneje. VarioPerfect so časovno ali energijsko optimirani programi	4242002798073	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	16839949	BOSCH	PRALNI STROJ BOSCH WAT24440BY	Pralni stroj z EcoSilence Drive odlikuje tiho delovanje in odlična vzdržljivost. EcoSilence Drive zagotavlja izjemno energijsko učinkovito in tiho delovanje z zelo dolgo življenjsko dobo - 10 let jamstva na inverter motor. Razred energijske učinkovitosti	4242002814568	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	16839961	BOSCH	PRALNI STROJ BOSCH WAW32640EU	Pralni stroj z novo obliko in inteligentnim samodejnim dozirnim sistemom: precizno doziranje vam prihrani vodo in detergent. i-Dos: popolni rezultati pranja z minimalno porabo in maksimalnim udobjem. EcoSilence Drive: izjemno energijsko učinkovito in tiho	4242002820248	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	16931352	BOSCH	PRALNI STROJ BOSCH WAT28460BY	Pralni stroj WAT28460BY se ponaša s tehnologijo EcoSilence Drive. Uživajte v vrhunsko tihem delovanju in odlični vzdržljivosti - 10 let jamstva na inverter motor. Spada v razred energijske učinkovitosti A+++ -30 % (30 % varčnejši od najvišjega energijskeg	4242002814551	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	16999306	BOSCH	PRALNI STROJ BOSCH WAY32891EU	Pralni stroj z novo obliko in inteligentnim samodejnim dozirnim sistemom: precizno doziranje vam prihrani vodo in detergent. i-Dos: popolni rezultati pranja z minimalno porabo in maksimalnim udobjem. EcoSilence Drive: izjemno energijsko učinkovito in tiho	4242002838311	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17154760	BEKO	PRALNI STROJ BEKO WMY71443LB2	Pralni stroj Beko WMY71443LB2 se ponaša s tehnologijo ProSmart invertnega motorja, ki poskrbi za tišje delovanje, visokoenergetsko učinkovitost, boljšo učinkovitost pranja in kar 10-letno garancijo na svoje delovanje. Zahvaljujoč novi tehnologiji bobna Aq	8690842009112	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17175154	BOSCH	PRALNI STROJ BOSCH WAT24360BY	EcoSilence Drive™: izjemno energijsko učinkovito in tiho delovanje z zelo dolgo življenjsko dobo - 10 let jamstva na motor. Razred energijske učinkovitosti A+++ -30 %: 30 % varčnejši od najvišjega energijskega razreda. VarioPerfect™: zahvaljujoč svobodni	4242002814575	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17180129	BOSCH	PRALNI STROJ BOSCH WAN24060BY	Pralni stroj z EcoSilence Drive: tiho delovanje in odlična vzdržljivost na katero se lahko zanesete. EcoSilence Drive: izjemno energijsko učinkovito in tiho delovanje z zelo dolgo življenjsko dobo - 10 let jamstva na inverter motor. VarioPerfect: zahvalju	4242002880860	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17214149	KÖRTING	PRALNI STROJ KÖRTING WK6122	Zmogljivost pranja 6 kilogramov, A++ energijski razred in centrifuga z močjo 1.200 obratov so le nekateri atributi, ki vas bodo poleg ugodne cene prepričali v nakup pralnega strojJa Körting WK6122. Ta pralni stroj odlikuje tudi visoka kakovost izdelave, e	3838942077890	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17324754	BOSCH	PRALNI STROJ BOSCH WAN28261BY	Pralni stroj WAN24261BY se ponaša z EcoSilence Drive, kar pomeni izjemno energijsko učinkovito in tiho delovanje z zelo dolgo življenjsko dobo - 10 let jamstva na inverter motor. VarioPerfect zahvaljujoč svobodni izbiri programskih opcij porabi 65 % manj	4242002901442	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17325753	BOSCH	PRALNI STROJ BOSCH WAT28660BY	Pralni stroj z inteligentnim sistemom avtomatskega doziranja: natančno doziranje detergenta za popolne rezultate pranja. i-DOS: popolnoma avtomatsko in natančno doziranje tekočih detergentov za odlične rezultate pranja. Vario boben: posebej nežno in učiko	4242002865119	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17394334	SAMSUNG	PRALNI STROJ SAMSUNG WW70K5210UX/LE ADD WASH	Ste pozabili majico? Funkcija Add Wash vam omogoča preprosto in hitro dodajanje pozabljenih oblačil, ko ste cikel pranja že sprožili. Prav tako lahko preprosto vstavite ročno oprana oblačila, za katera želite, da jih stroj le izpere ali centrifugira. Tehn	8806088194103	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17435165	SAMSUNG	PRALNI STROJ SAMSUNG WW70K5410UW/LE ADD WASH	Ste pozabili majico? Funkcija Add Wash vam omogoča preprosto in hitro dodajanje pozabljenih oblačil, ko ste cikel pranja že sprožili. Prav tako lahko preprosto vstavite ročno oprana oblačila, za katera želite, da jih stroj le izpere ali centrifugira. Tehn	8806088194592	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17437273	BOSCH	PRALNI STROJ BOSCH WAT28661ME	Pralni stroj z inteligentnim sistemom avtomatskega doziranja se ponaša z natančnim doziranjem detergenta za popolne rezultate pranja. Sistem i-DOS zagotavlja popolnoma avtomatsko in natančno doziranje tekočih detergentov za odlične rezultate pranja. Vario	4242002864426	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17450456	CANDY	PRALNI STROJ CANDY CS4 1262 D3	Candy vam predstavlja pameten in varčen pralni stroj CS4 1262 D3 SMART TOUCH s pametno aplikacijo z NFC povezavo. Uvršča se v energijski razred A+++ in ponuja tudi zamik vklopa do 24 ur. Ponuja številne lastnosti in raznovrstne programe, ki bodo prepričal	8016361914971	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17467750	BOSCH	PRALNI STROJ BOSCH WAW28740EU ActiveOxygen	Premium pralni stroj z ActiveOxygen funkcijo zagotavlja popolno čistočo za občutljiva oblačila pri nizkih temperaturah pranja. ActiveOxygen na dotik: higiensko čisti rezultati pranja občutljivih oblačil pri nizkih temperaturah. Vario boben omogoča posebej	4242002901022	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17573721	BOSCH	PRALNI STROJ BOSCH WAN28260BY EcoSilence Drive	Pralni stroj se ponaša z EcoSilence Drive: tiho delovanje in odlična vzdržljivost na katero se lahko zanesete - 10 let jamstva na motor, izjemno energijsko učinkovito in tiho delovanje z zelo dolgo življenjsko dobo, VarioPerfect omogoča, da zahvaljujoč sv	4242002898667	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17586289	SAMSUNG	PRALNI STROJ SAMSUNG WW80K6414QW/LE	Odprite inovativna vrata AddWash, da na hitro dodate kakšno reč med pranjem, pa naj bo to nogavica, ki se vam je skrila, dodatni odmerek mehčalca ali oblačilo za ročno pranje, ki gre le v končno izpiranje. Pralni stroj ima zamik izklopa. <br /> <table></t	8806088193670	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17607269	SAMSUNG	PRALNI STROJ SAMSUNG WW80K5410UW/LE	Pralni stroj vam nudi Smart Check samodejni sistem za spremljanje napak, ki zazna in določi težave v zgodnji fazi. Preko aplikacije na pametnem telefonu ta uporabna funkcija ponudi preproste rešitve za odpravljanje težav, kar vam prihrani nepotrebne obisk	8806088194363	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17611131	SAMSUNG	PRALNI STROJ SAMSUNG WW80K44305W/LE	Ste pozabili majico? Funkcija Add Wash vam omogoča preprosto in hitro dodajanje pozabljenih oblačil, ko ste cikel pranja že sprožili. Prav tako lahko preprosto vstavite ročno oprana oblačila, za katera želite, da jih stroj le izpere ali centrifugira. <br	8806088504933	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17721002	CANDY	PRALNI STROJ CANDY GVS4 137TWHC3/2	Candy vam predstavlja nov pameten pralni stroj GVS4137TWHC3/2, ki se ponaša s pametno aplikacijo SMART TOUCH z NFC povezavo. Pralni stroj ima inverter motor, opremljen je z napredno funkcijo KG mode, ki natančno določi količino perila. Izvrstna tehnologij	8016361930988	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17721035	HOOVER	PRALNI STROJ HOOVER DXOA 69AHC3	Hoover vam predstavlja novi pameten pralni stroj DXOA 69AHC3, ki se ponaša s pametno aplikacijo ONE TOUCH z NFC povezavo. Pralni stroj ima inverter motor, ki ima daljšo življenjsko dobo. Odlikuje ga LCD zaslon, je izjemno varčen, saj se uvršča v energijsk	8016361930537	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17721046	HOOVER	PRALNI STROJ HOOVER DXOA4438AHC3	Hoover vam predstavlja novi pameten pralni stroj, ki se ponaša s pametno aplikacijo ONE TOUCH z NFC povezavo. Pralni stroj ima inverter motor, opremljen je z napredno funkcijo KG mode, ki natančno določi količino perila. Ima tudi možnost nastavitve umazan	8016361930582	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17727687	AEG	PRALNI STROJ AEG L6FBG48S	Pralni stroj AEG L6FBG48S odlikuje ProSense tehnologija, ki samodejno stehta količino perila, da zagotovi program po meri. Tipala, ki natančno prilagodijo čas pranja, zagotavljajo najboljšo nego za vsako tkanino. Perilo je po pranju vsakokrat sveže kot no	7332543503605	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17826559	SAMSUNG	PRALNI STROJ SAMSUNG WW90K5410WW/LE ADD WASH	Ste pozabili majico? Funkcija Add Wash vam omogoča preprosto in hitro dodajanje pozabljenih oblačil, ko ste cikel pranja že sprožili. Prav tako lahko preprosto vstavite ročno oprana oblačila, za katera želite, da jih stroj le izpere ali centrifugira. Tehn	8806088194226	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17840612	HOOVER	PRALNI STROJ HOOVER DWOT 413AHC3/1-S	Hoover predstavlja pralni stroj DWOT 413 AHC3/1-S z zmogljivostjo 13kg, v A+++-40% energijskem razredu. Pralni stroj ima inverter motor, ki ima daljšo življenjsko dobo. S funkcijo KG mode vam stroj avtomatsko oceni težo perila, s čimer prilagodi porabo en	8016361930575	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17858906	BOSCH	PRALNI STROJ BOSCH WAN28020	Pralni stroj z EcoSilence Drive odlikuje tiho delovanje in odlična vzdržljivost, na katero se lahko zanesete. Zagotavlja 10 let jamstva na motor. Ponaša se s funkcijo VarioPerfect, zahvaljujoč svobodni izbiri programskih opcij in porabi 65 % manj časa in	4242002897899	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17898922	CANDY	PRALNI STROJ CANDY GVS149THN3	Pralni stroj Candy GVS 149 THN3 z zmogljivostjo pranja 9 kg, v A+++ energijskem razredu, 1400 obrati, inverter motorjem in popolnoma novim dodatnim načinom upravljanja – preko pametnega telefona – je pravi odgovor na potrebe sodobnega časa. Z veliko palet	8016361943414	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17955187	CANDY	PRALNI STROJ CANDY BMW 1410PH7B	Pralni stroj ima inverter motor, ki ima daljšo življenjsko dobo in nov način upravljanja – Smart Ring. Stroj ponuja številne lastnosti in raznovrstne programe, ki bodo prepričali prav vsakogar. S funkcijo Zoom in Power Jet+ lahko najboljše rezultate pranj	8016361947894	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17955198	CANDY	PRALNI STROJ CANDY BMW 1410PH7R	Pralni stroj ima inverter motor, ki ima daljšo življenjsko dobo in nov način upravljanja – Smart Ring. S funkcijo Zoom in Power Jet+ lahko najboljše rezultate pranja dosežete v zgolj 59 minutah, in to na vseh vrstah tkanin in pri vsakem programu v razredu	8016361947900	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17955209	CANDY	PRALNI STROJ CANDY BWM 148 PH7/1 Bianca	Pralni stroj ima inverter motor, ki ima daljšo življenjsko dobo in nov način upravljanja – Smart Ring. S funkcijo Zoom in Power Jet+ lahko najboljše rezultate pranja dosežete v zgolj 59 minutah, in to na vseh vrstah tkanin. Edinstveni zaslon Smart Ring om	8016361947825	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17955231	CANDY	PRALNI STROJ CANDY BWM4 137 PH6, Bianca	Pralni stroj ima inverter motor, ki ima daljšo življenjsko dobo in nov način upravljanja – Smart Ring. S funkcijo Zoom in Power Jet+ lahko najboljše rezultate pranja dosežete v zgolj 59 minutah, in to na vseh vrstah tkanin. Pralni stroj lahko prek zaslona	8016361947801	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17955297	CANDY	PRALNI STROJ CANDY BWM 149 PH7	Pralni stroj ima inverter motor, ki ima daljšo življenjsko dobo in nov način upravljanja. S funkcijo Zoom in Power Jet+ lahko najboljše rezultate pranja dosežete v zgolj 59 minutah, in to na vseh vrstah tkanin. Edinstveni zaslon Smart Ring omogoča, da zdr	8016361947832	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17966357	BEKO	PRALNI STROJ BEKO WTE6611B0	Pralni stroj Beko WTE6611B0 kljub svoji majhni globini 42 cm v sebi skriva tehnološko dovršene programe pranja, s katerimi bo vaše perilo vedno skrbno oprano in dobro zaščiteno. Med 15 programi pranja navdušujejo program za nego spodnjega perila, program	8690842129872	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	17992361	CANDY	PRALNI STROJ CANDY CVFT G374TMH-S	Candy pralni stroj z zgornjim polnjenjem CVFT G374 TMH ima zmogljivost pranja 7 kg, inverter motor in je v A+++ energijskem razredu. Imate možnost nastavitve hitrosti ožemanja perila do 1400 obratov/minuto. Navdušil vas bo z nežnim odpiranjem vrat, pregle	8016361931428	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18033544	BEKO	PRALNI STROJ BEKO WTE7612BS	Pralni stroj Beko WTE7612BS kljub svoji majhni globini 45 cm v sebi skriva tehnološko dovršene programe pranja, s katerimi bo vaše perilo vedno skrbno oprano in dobro zaščiteno. Med 15 programi pranja izstopa in navdušuje program za higieno perila. Ostali	8690842114472	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18078642	BOSCH	PRALNI STROJ BOSCH WAN24290BY	Pralni stroj z EcoSilence Drive odlikuje tiho delovanje in odlična vzdržljivost na katero se lahko zanesete. VarioPerfect omogoča svobodno izbiro programskih opcij in porabi 65 % manj časa in 50 % manj energije. Glasnost je 54 dB/76 dB, prijetno tiho pran	4242005070305	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18078653	BOSCH	PRALNI STROJ BOSCH WAN28290BY	Pralni stroj z EcoSilence Drive odlikuje tiho delovanje in odlična vzdržljivost na katero se lahko, izjemno energijsko učinkovito in tiho delovanje, VarioPerfect omogoča, da zahvaljujoč svobodni izbiri programskih opcij porabite 65 % manj časa in 50% manj	4242005070312	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18078664	BOSCH	PRALNI STROJ BOSCH WAT28490BY	Pralni stroj z EcoSilence Drive odlikuje tiho delovanje in odlična vzdržljivost. Je varčnejši od najvišjega energijskega razreda, ima prikaz porabe energije pri izbiri programa, program za čiščenje in vzdrževanje bobna, VarioPerfect omogoča zahvaljujoč sv	4242005070923	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18078675	BOSCH	PRALNI STROJ BOSCH WAT28690BY	Pralni stroj z inteligentnim sistemom avtomatskega doziranja omogoča natančno doziranje detergenta za popolne rezultate pranja. i-DOS omogoča popolnoma avtomatsko in natančno doziranje tekočih detergentov za odlične rezultate pranja. Vario boben omogoča n	4242005072958	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18078686	BOSCH	PRALNI STROJ BOSCH WAW28590BY	Pralni stroj z novo obliko in EcoSilence Drive odlikuje tiho delovanju in odlična vzdržljivosti, EcoSilence Drive omogoča izjemno energijsko učinkovito in tiho delovanje. Opere 50% varčnejše od najboljšega energijskega razreda, ComfortControl s prikazom p	4242005070824	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18078697	BOSCH	PRALNI STROJ BOSCH WAW32690BY	Pralni stroj z novo obliko in inteligentnim samodejnim dozirnim sistemom omogoča precizno doziranje in vam tako prihrani vodo in detergent. i-Dos omogoča popolne rezultate pranja z minimalno porabo in maksimalnim udobjem, EcoSilence Drive nudi izjemno ene	4242005070831	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18121215	SAMSUNG	PRALNI STROJ SAMSUNG WW70M644OPW/LE	Add Wash vrata omogočajo hitro in enostavno dodajanje spregledanih kosov perila tudi med pranjem. Prav tako enostavno je dodajanje ročno opranega perila, ki ga želite le sprati ali ožeti. Tehnologija Eco Bubble prinaša učinkovito pranje tudi pri nižjih te	8801643158040	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18121237	SAMSUNG	PRALNI STROJ SAMSUNG WW80M644OPW/LE	Add Wash vrata omogočajo hitro in enostavno dodajanje spregledanih kosov perila tudi med pranjem. Tehnologija Eco Bubble prinaša učinkovito pranje tudi pri nižjih temperaturah. Detergent se pretvori v mehurčke, zato hitreje prodre v tkanino in lažje odstr	8801643135799	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18147929	CANDY	PRALNI STROJ CANDY CSS 1482D3	Candy pralni stroj CSS 1482 D3 z zmogljivostjo pranja 8 kg in 1400 obratov na minuto pri ožemanju. Pralni stroj se uvršča v A+++ energijski razred z glasnostjo 61 dB med pranjem in 79 dB med ožemanjem. Dodana ima dva nova programa s paro, ki poskrbita za	8016361958623	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18149220	GORENJE	PRALNI STROJ GORENJE WE723	Pralni stroj WE723 nova generacija, WaveActive boben – unikatna oblika bobna in prečk za hitrejše močenje perila in najboljšo nego perila. LED displej - velik pregleden displej, prijazen zvočni signal SoftSound, posebni programi: AutoWash, SportWash,Aller	3838782075254	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18149231	GORENJE	PRALNI STROJ GORENJE WP723	Pralni stroj WP723 - PRIMARY LINE odlikuje boben WaveActive, edinstven vzorec bobna v obliki valov in posebna 3D rebra v obliki valov zmehčajo vlakna, da je obdelava oblačil izjemno nežna in perilo popolnoma čisto z zelo malo gubami. Personalizirane nasta	3838782068133	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18149242	GORENJE	PRALNI STROJ GORENJE WEI723	Pralni stroj WEI723 odlikuje inverterski motor nova generacija, WaveActive boben – unikatna oblika bobna in prečk za hitrejše močenje perila in najboljšo nego perila. LED displej - velik pregleden displej, prijazen zvočni signal SoftSound, posebni program	3838782068232	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18149253	GORENJE	PRALNI STROJ GORENJE WEI72S3	Pralni stroj WEI72S3/slim nova generacija, Inverter motor, WaveActive boben – unikatna oblika bobna in prečk za hitrejše močenje perila in najboljšo nego perila. LED displej - velik pregleden displej, prijazen zvočni signal SoftSound, Posebni programi: Au	3838782068218	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18151857	GORENJE	PRALNI STROJ GORENJE WE62S3	Pralni stroj WE62S3 nova generacija, WaveActive boben – unikatna oblika bobna in prečk za hitrejše močenje perila in najboljšo nego perila. LED displej - velik pregleden displej, prijazen zvočni signal SoftSound, posebni programi: AutoWash, AllergyCare pr	3838782068140	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18151868	GORENJE	PRALNI STROJ GORENJE WP60S3	Pralni stroj WP60S3 nova generacija, WaveActive boben – unikatna oblika bobna in prečk za hitrejše močenje perila in najboljšo nego perila. LED displej, posebni programi: AllergyCare program, program Speed 20', program Puh. Personalizirane nastavitve za v	3838782066726	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18176249	AEG	PRALNI STROJ AEG L7FEE49S	Pralni stroj s parno funkcijo ProSteam, Energijski razred A+++ (-30%) / učinek ožemanja B, glasnost 51 dB/75 dB, Eko Invertni motor, 1.400 obr./min., zmogljivost 9 Kg, gumb za izbiro programa in elektronsko upravljanje z gumbi, LCD prikazovalnik programov	7332543500277	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18186825	GORENJE	PRALNI STROJ GORENJE WEI843	Pralni stroj WEI843 z inverter motorjem odlikuje WaveActive boben – unikatna oblika bobna in prečk za najboljšo nego perila, Inverter PowerDrive motor, velik pregleden displej, prijazen zvočni signal SoftSound, AutoWash, AllergyCare program, program Speed	3838782075988	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18186836	GORENJE	PRALNI STROJ GORENJE WS947LN	Pralni stroj WS947LN superior line odlikuje WaveActive boben – unikatna oblika bobna in prečk za najboljšo nego perila, IonTech – ioni odstranijo 30% več madežev, Inverter PowerDrive motor, velik pregleden displej, DoseAid – optimizira, uporabo detergenta	3838782077135	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18186869	GORENJE	PRALNI STROJ GORENJE WA844T	Pralni stroj WA844T odlikuje WaveActive boben, unikatna oblika bobna in prečk za najboljšo nego perila, Inverter PowerDrive motor, velik pregleden displej, DoseAid – optimizira uporabo detergenta, EcoEye - varčuje z vodo in elektriko, Jogger Dial, persona	3838782085383	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18218087	SAMSUNG	PRALNI STROJ SAMSUNG WW90M741NOA/LE	QuickDrive skrajša čas pranja do 50 % in porabo energije za 20 % brez zmanjšanja učinkovitosti pranja. Add Wash vrata omogočajo hitro in enostavno dodajanje spregledanih kosov perila tudi med pranjem. Prav tako enostavno je dodajanje ročno opranega perila	8801643158408	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18221193	CANDY	PRALNI STROJ CANDY CST G382D-S	Candy pralni stroj CST G382D-S z zgornjim polnjenjem, ima zmogljivostjo pranja 8 kg in 1200 obratov na minuto pri ožemanju. Uvršča se v A+++ energijski razred z glasnostjo 61 dB med pranjem in 77 dB med ožemanjem. Opremljen je z napredno funkcijo KG detek	8016361933170	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18240213	ELECTROLUX	PRALNI STROJ ELECTROLUX EWT1262IFW	Pralni stroj s polnjenjem zgoraj, 40 cm, glasnost 57 dB/76 dB, 1.200 obr./min., zmogljivost 6 kg, gumb za izbiro programa in elektronsko upravljanje z gumbi, LCD prikazovalnik programov z LED indikatorji, mehko odpiranje vrat bobna, funkcija vodnega curka	7332543625284	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18261965	GORENJE	PRALNI STROJ GORENJE WA744	Pralni stroj WA744 - ADVANCED LINE - WaveActive boben – unikatna oblika bobna in prečk za najboljšo nego perila, Inverter PowerDrive motor, velik pregleden displej, DoseAid – optimizira uporabo detergenta, EcoEye - varčuje z vodo in elektriko, Jogger Dial	3838782076442	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18266864	GORENJE	PRALNI STROJ GORENJE WA866	Pralni stroj WA866 - ADVANCED LINE, WaveActive boben – unikatna oblika bobna in prečk za najboljšo nego perila, Inverter PowerDrive motor, velik pregleden displej, DoseAid – optimizira uporabo detergenta, EcoEye - varčuje z vodo in elektriko, Jogger Dial,	3838782127083	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18307263	HOOVER	PRALNI STROJ HOOVER AWMPD49LH7/1	Najnovejši Hoover pralni stroj ima zmogljivost pranja 9 kg, 1400 obratov pri ožemanju in se uvršča v A+++ energijski razred z dodatno, manjšo porabo. Poleg klasičnega, ima tudi možnost dodatnega upravljanja preko pametnega telefona z WiFi sistemom. Stroj	8016361960039	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18317222	GORENJE	PRALNI STROJ GORENJE WS846LN	Pralni stroj, WS847LN - SUPERIOR LINE, WaveActive boben, unikatna oblika bobna in prečk za najboljšo nego perila, IonTech – ioni odstranijo 30% več madežev, Inverter PowerDrive motor, velik pregleden displej, DoseAid – optimizira, uporabo detergenta, EcoE	3838782077142	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18322476	ELECTROLUX	PRALNI STROJ ELECTROLUX EW6F428B	Pralni stroj PerfectCare, 55 cm; Energijski razred A+++ -20% / učinek ožemanja B, glasnost 50 dB/73 dB; invertni indukcijski motor, 1.200 obr./min.; zmogljivost 8 kg; elektronsko upravljanje z gumbi na prednji strani, LCD prikazovalnik programov z LED ind	7332543578245	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18325231	GORENJE	PRALNI STROJ GORENJE WS168LNST	Pralni stroj, nova generacija - WS168LNST - SUPERIOR LINE odlikuje WaveActive boben – unikatna oblika bobna in prečk za najboljšo nego perila. IonTech – ioni odstranijo 30% več madežev, Inverter PowerDrive motor, velik pregleden displej, DoseAid optimizir	3838782079399	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18331097	BOSCH	PRALNI STROJ BOSCH WAT28411 Serie 6 VarioPerfect	EcoSilence Drive, izjemno energijsko učinkovito in tiho delovanje z zelo dolgo življenjsko dobo - 10 let jamstva na inverter motor. Razred energijske učinkovitosti A+++ -30 %: 30 % varčnejši od najvišjega energijskega razreda, prikaz porabe energije pri i	4242002985855	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18341672	ELECTROLUX	PRALNI STROJ ELECTROLUX EW8F148B	Pralni stroj PerfectCare, 60 cm, Energijski razred A+++ -50% / učinek ožemanja B, glasnost 51 dB/75 dB, invertni trajno magnetiziran indukcijski motor, 1.400 obr./min., zmogljivost 8 kg, elektronsko upravljanje z gumbi na prednji strani, veliki LCD prikaz	7332543634125	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18341837	ELECTROLUX	PRALNI STROJ ELECTROLUX EW6S427W	Pralni stroj PerfectCare, 50cm, Energijski razred A+++  / učinek ožemanja B, glasnost 58dB/78dB; 1.200 obr./min.; zmogljivost 6 kg; elektronsko upravljanje z gumbi na prednji strani, LCD prikazovalnik programov z LED indikatorji: programi / prikaz simbolo	7332543624355	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18344978	BEKO	PRALNI STROJ BEKO WTV8636XS	Pralni stroj Beko WTV8636XS vas bo navdušil s tehnologijo pranja s pomočjo pare in tehnologijo ProSmart invertnega motorja, ki ponuja visokoenergetsko učinkovitost, tišje delovanje, boljšo učinkovitost pranja in kar 10-letno garancijo na svoje delovanje.	8690842213977	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
114	18358745	GORENJE	PRALNI STROJ GORENJE WEI843B	WEI843B - COLOUR EDITION odlikuje boben WaveActive; edinstven vzorec bobna v obliki valov in posebna 3D rebra v obliki valov zmehčajo vlakna, 16 programov; osnovni programi: Bombaž, Mix sintetika, Volna/ročno pranje, posebni programi: Antialergijski, Avto	3838782158568	GOSPODINJSKI APARATI - BELA TEHNIKA - PRALNI STROJI
